timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu
2026/08/13 04:45:21.131, Tesla V100-PCIE-16GB, 57 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:45:31.132, Tesla V100-PCIE-16GB, 59 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:45:41.133, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:45:51.224, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:46:01.225, Tesla V100-PCIE-16GB, 54 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:46:11.226, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:46:21.227, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:46:31.228, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:46:41.229, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:46:51.231, Tesla V100-PCIE-16GB, 56 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:47:01.232, Tesla V100-PCIE-16GB, 54 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:47:11.233, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:47:21.235, Tesla V100-PCIE-16GB, 59 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:47:31.236, Tesla V100-PCIE-16GB, 57 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:47:41.237, Tesla V100-PCIE-16GB, 25 %, 5 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:47:51.238, Tesla V100-PCIE-16GB, 57 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:48:01.239, Tesla V100-PCIE-16GB, 53 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:48:11.240, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:48:21.241, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:48:31.243, Tesla V100-PCIE-16GB, 57 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:48:41.244, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:48:51.245, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:49:01.246, Tesla V100-PCIE-16GB, 55 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:49:11.247, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:49:21.248, Tesla V100-PCIE-16GB, 59 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:49:31.250, Tesla V100-PCIE-16GB, 57 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:49:41.251, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:49:51.307, Tesla V100-PCIE-16GB, 56 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:50:01.308, Tesla V100-PCIE-16GB, 52 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:50:11.309, Tesla V100-PCIE-16GB, 57 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:50:21.310, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:50:31.311, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:50:41.313, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:50:51.314, Tesla V100-PCIE-16GB, 57 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:51:01.315, Tesla V100-PCIE-16GB, 59 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:51:11.316, Tesla V100-PCIE-16GB, 57 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:51:21.317, Tesla V100-PCIE-16GB, 57 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:51:31.318, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:51:41.319, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:51:51.320, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:52:01.322, Tesla V100-PCIE-16GB, 57 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:52:11.323, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:52:21.324, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:52:31.325, Tesla V100-PCIE-16GB, 59 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:52:41.326, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:52:51.327, Tesla V100-PCIE-16GB, 25 %, 5 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:53:01.329, Tesla V100-PCIE-16GB, 57 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:53:11.330, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:53:21.331, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:53:31.332, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:53:41.333, Tesla V100-PCIE-16GB, 56 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:53:51.334, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:54:01.412, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:54:11.413, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:54:21.414, Tesla V100-PCIE-16GB, 57 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:54:31.415, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:54:41.416, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:54:51.418, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:55:01.419, Tesla V100-PCIE-16GB, 57 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:55:11.420, Tesla V100-PCIE-16GB, 59 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:55:21.421, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:55:31.422, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:55:41.423, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:55:51.424, Tesla V100-PCIE-16GB, 56 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:56:01.495, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:56:11.496, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:56:21.498, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:56:31.499, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:56:41.500, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:56:51.501, Tesla V100-PCIE-16GB, 57 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:57:01.502, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:57:11.503, Tesla V100-PCIE-16GB, 57 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:57:21.505, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:57:31.506, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:57:41.508, Tesla V100-PCIE-16GB, 57 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:57:51.509, Tesla V100-PCIE-16GB, 57 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:58:01.554, Tesla V100-PCIE-16GB, 42 %, 3 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:58:11.555, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:58:21.556, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:58:31.558, Tesla V100-PCIE-16GB, 59 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:58:41.559, Tesla V100-PCIE-16GB, 57 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:58:51.560, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:59:01.561, Tesla V100-PCIE-16GB, 57 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:59:11.562, Tesla V100-PCIE-16GB, 59 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:59:21.563, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:59:31.564, Tesla V100-PCIE-16GB, 59 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:59:41.565, Tesla V100-PCIE-16GB, 57 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 04:59:51.566, Tesla V100-PCIE-16GB, 55 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:00:01.580, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:00:11.581, Tesla V100-PCIE-16GB, 57 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:00:21.582, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:00:31.583, Tesla V100-PCIE-16GB, 57 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:00:41.584, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:00:51.586, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:01:01.587, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:01:11.588, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:01:21.589, Tesla V100-PCIE-16GB, 41 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:01:31.590, Tesla V100-PCIE-16GB, 57 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:01:41.591, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:01:51.592, Tesla V100-PCIE-16GB, 59 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:02:01.653, Tesla V100-PCIE-16GB, 57 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:02:11.654, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:02:21.655, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:02:31.656, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:02:41.657, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:02:51.659, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:03:01.660, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:03:11.661, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:03:21.662, Tesla V100-PCIE-16GB, 55 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:03:31.663, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:03:41.664, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:03:51.665, Tesla V100-PCIE-16GB, 57 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:04:01.743, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:04:11.744, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:04:21.745, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:04:31.746, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:04:41.747, Tesla V100-PCIE-16GB, 59 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:04:51.748, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:05:01.749, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:05:11.751, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:05:21.752, Tesla V100-PCIE-16GB, 54 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:05:31.753, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:05:41.754, Tesla V100-PCIE-16GB, 56 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:05:51.756, Tesla V100-PCIE-16GB, 59 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:06:01.814, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:06:11.815, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:06:21.817, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:06:31.818, Tesla V100-PCIE-16GB, 25 %, 5 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:06:41.819, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:06:51.821, Tesla V100-PCIE-16GB, 57 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:07:01.822, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:07:11.823, Tesla V100-PCIE-16GB, 57 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:07:21.824, Tesla V100-PCIE-16GB, 59 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:07:31.825, Tesla V100-PCIE-16GB, 55 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:07:41.826, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:07:51.827, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:08:01.915, Tesla V100-PCIE-16GB, 59 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:08:11.916, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:08:21.917, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:08:31.918, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:08:41.919, Tesla V100-PCIE-16GB, 57 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:08:51.920, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:09:01.921, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:09:11.922, Tesla V100-PCIE-16GB, 59 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:09:21.924, Tesla V100-PCIE-16GB, 57 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:09:31.925, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:09:41.926, Tesla V100-PCIE-16GB, 57 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:09:51.927, Tesla V100-PCIE-16GB, 59 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:10:01.928, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:10:11.930, Tesla V100-PCIE-16GB, 57 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:10:21.931, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:10:31.932, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:10:41.933, Tesla V100-PCIE-16GB, 59 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:10:51.934, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:11:01.935, Tesla V100-PCIE-16GB, 59 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:11:11.937, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:11:21.939, Tesla V100-PCIE-16GB, 59 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:11:31.940, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:11:41.942, Tesla V100-PCIE-16GB, 25 %, 5 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:11:51.943, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:12:01.944, Tesla V100-PCIE-16GB, 56 %, 4 %, 548 MiB, 16384 MiB, 50
2026/08/13 05:12:11.945, Tesla V100-PCIE-16GB, 58 %, 4 %, 548 MiB, 16384 MiB, 50
